type,ring_id,fiber_id,slit,id,y_blue,y_red,y_ir
science,9,6,slit3,293,1880.92,1882.22,1875.29
science,9,7,slit3,294,1886.79,1888.11,1881.19
science,8,6,slit3,295,1892.66,1894.0,1887.09
science,8,5,slit3,296,1898.52,1899.89,1892.99
science,8,4,slit3,297,1904.39,1905.78,1898.9
science,8,3,slit3,298,1910.26,1911.68,1904.8
science,8,2,slit3,299,1916.13,1917.57,1910.7
science,8,1,slit3,300,1922.0,1923.46,1916.6
science,8,0,slit3,301,1927.87,1929.35,1922.5
science,7,0,slit3,302,1933.74,1935.24,1928.41
science,7,1,slit3,303,1939.61,1941.13,1934.31
science,7,2,slit3,304,1945.47,1947.02,1940.21
science,7,3,slit3,305,1951.34,1952.91,1946.11
science,7,4,slit3,306,1957.21,1958.8,1952.01
science,7,5,slit3,307,1963.35,1964.96,1958.19
science,6,4,slit3,308,1969.49,1971.12,1964.36
science,6,3,slit3,309,1975.63,1977.29,1970.53
science,6,2,slit3,310,1981.77,1983.45,1976.7
science,6,1,slit3,311,1987.91,1989.61,1982.87
science,6,0,slit3,312,1994.05,1995.77,1989.05
science,5,0,slit3,313,2000.19,2001.94,1995.22
science,5,1,slit3,314,2006.33,2008.1,2001.39
science,5,2,slit3,315,2012.48,2014.26,2007.56
science,5,3,slit3,316,2018.62,2020.42,2013.73
science,4,2,slit3,317,2024.76,2026.58,2019.9
science,4,1,slit3,318,2030.9,2032.75,2026.08
science,4,0,slit3,319,2037.04,2038.91,2032.25
science,3,0,slit3,320,2043.18,2045.07,2038.42
science,3,1,slit3,321,2049.32,2051.23,2044.59
science,2,0,slit3,322,2055.46,2057.39,2050.76
sky2,4,2,slit3,323,2061.6,2063.56,2056.94
sky1,4,2,slit3,324,2067.74,2069.72,2063.11
std,24,56,slit3,325,2073.88,2075.88,2069.28
science,1,0,slit3,326,2079.41,2081.45,2074.81
science,2,1,slit3,327,2084.9,2086.95,2080.34
science,3,2,slit3,328,2090.47,2092.52,2085.92
science,3,4,slit3,329,2096.02,2098.14,2091.52
science,4,7,slit3,330,2101.55,2103.63,2097.09
science,4,5,slit3,331,2107.15,2109.29,2102.67
science,4,3,slit3,332,2112.66,2114.76,2108.26
science,5,4,slit3,333,2118.17,2120.33,2113.76
science,5,6,slit3,334,2123.7,2125.85,2119.35
science,5,8,slit3,335,2129.31,2131.47,2124.93
science,5,10,slit3,336,2134.76,2136.98,2130.47
science,6,13,slit3,337,2140.39,2142.55,2136.07
science,6,11,slit3,338,2145.91,2148.2,2141.65
science,6,9,slit3,339,2151.45,2153.63,2147.18
science,6,7,slit3,340,2157.0,2159.3,2152.78
science,6,5,slit3,341,2162.54,2164.78,2158.36
science,7,6,slit3,342,2168.1,2170.4,2163.92
science,7,8,slit3,343,2173.62,2175.96,2169.53
science,7,10,slit3,344,2179.18,2181.46,2175.05
science,7,12,slit3,345,2184.66,2187.07,2180.61
science,7,14,slit3,346,2190.32,2192.59,2186.22
science,7,16,slit3,347,2195.77,2198.22,2191.77
science,8,19,slit3,348,2201.45,2203.77,2197.42
science,8,17,slit3,349,2206.89,2209.33,2202.93
science,8,15,slit3,350,2212.41,2214.81,2208.46
science,8,13,slit3,351,2218.01,2220.41,2214.06
science,8,11,slit3,352,2223.5,2225.98,2219.61
science,8,9,slit3,353,2229.12,2231.52,2225.22
science,8,7,slit3,354,2234.61,2237.17,2230.82
science,9,8,slit3,355,2240.22,2242.66,2236.38
science,9,10,slit3,356,2245.71,2248.29,2241.93
science,9,12,slit3,357,2251.28,2253.79,2247.54
science,9,14,slit3,358,2256.79,2259.38,2253.07
sky2,5,2,slit3,359,2262.36,2264.91,2258.65
sky1,5,2,slit3,360,2267.91,2270.46,2264.23
science,9,16,slit3,361,2273.91,2276.49,2270.27
science,9,18,slit3,362,2279.91,2282.51,2276.3
science,9,20,slit3,363,2285.91,2288.54,2282.34
science,9,22,slit3,364,2291.91,2294.56,2288.37
science,10,25,slit3,365,2297.91,2300.58,2294.41
science,10,23,slit3,366,2303.91,2306.61,2300.44
science,10,21,slit3,367,2309.9,2312.63,2306.48
science,10,19,slit3,368,2315.9,2318.66,2312.51
science,10,17,slit3,369,2321.9,2324.68,2318.55
science,10,15,slit3,370,2327.9,2330.7,2324.58
science,10,13,slit3,371,2333.9,2336.73,2330.62
science,10,11,slit3,372,2339.9,2342.75,2336.65
science,10,9,slit3,373,2345.9,2348.78,2342.68
science,11,10,slit3,374,2351.9,2354.8,2348.72
science,11,12,slit3,375,2357.9,2360.82,2354.75
science,11,14,slit3,376,2363.9,2366.85,2360.79
science,11,16,slit3,377,2369.9,2372.87,2366.82
science,11,18,slit3,378,2375.9,2378.9,2372.86
science,11,20,slit3,379,2381.9,2384.92,2378.89
science,11,22,slit3,380,2387.89,2390.94,2384.93
science,11,24,slit3,381,2393.89,2396.97,2390.96
science,11,26,slit3,382,2399.89,2402.99,2397.0
science,11,28,slit3,383,2405.89,2409.02,2403.03
science,12,31,slit3,384,2411.89,2415.04,2409.07
science,12,29,slit3,385,2417.89,2421.06,2415.1
science,12,27,slit3,386,2423.89,2427.09,2421.14
science,12,25,slit3,387,2429.89,2433.11,2427.17
science,12,23,slit3,388,2435.89,2439.14,2433.21
science,12,21,slit3,389,2441.89,2445.16,2439.24
science,12,19,slit3,390,2447.89,2451.19,2445.27
science,12,17,slit3,391,2453.89,2457.21,2451.31
science,12,15,slit3,392,2459.88,2463.23,2457.34
science,12,13,slit3,393,2465.88,2469.26,2463.38
science,12,11,slit3,394,2471.88,2475.28,2469.41
sky2,5,3,slit3,395,2477.88,2481.31,2475.45
sky1,5,3,slit3,396,2483.88,2487.33,2481.48
std,19,5,slit3,397,2489.88,2493.35,2487.52
science,13,12,slit3,398,2495.88,2499.38,2493.55
science,13,14,slit3,399,2501.88,2505.4,2499.59
science,13,16,slit3,400,2507.88,2511.43,2505.62
science,13,18,slit3,401,2513.88,2517.45,2511.66
science,13,20,slit3,402,2519.88,2523.47,2517.69
science,13,22,slit3,403,2525.88,2529.5,2523.73
science,13,24,slit3,404,2531.87,2535.52,2529.76
science,13,26,slit3,405,2537.87,2541.55,2535.8
science,13,28,slit3,406,2543.87,2547.57,2541.83
science,13,30,slit3,407,2549.87,2553.59,2547.86
science,13,32,slit3,408,2555.87,2559.62,2553.9
science,13,34,slit3,409,2561.87,2565.64,2559.93
science,14,37,slit3,410,2567.87,2571.67,2565.97
science,14,35,slit3,411,2573.87,2577.69,2572.0
science,14,33,slit3,412,2579.87,2583.71,2578.04
science,14,31,slit3,413,2585.87,2589.74,2584.07
science,14,29,slit3,414,2591.87,2595.76,2590.11
science,14,27,slit3,415,2597.87,2601.79,2596.14
science,14,25,slit3,416,2603.87,2607.81,2602.18
science,14,23,slit3,417,2609.86,2613.83,2608.21
science,14,21,slit3,418,2615.86,2619.86,2614.25
science,14,19,slit3,419,2621.86,2625.88,2620.28
science,14,17,slit3,420,2627.86,2631.91,2626.32
science,14,15,slit3,421,2633.86,2637.93,2632.35
science,14,13,slit3,422,2639.86,2643.95,2638.39
science,15,14,slit3,423,2645.86,2649.98,2644.42
science,15,16,slit3,424,2651.86,2656.0,2650.45
science,15,18,slit3,425,2657.86,2662.03,2656.49
science,15,20,slit3,426,2663.86,2668.05,2662.52
science,15,22,slit3,427,2669.86,2674.07,2668.56
science,15,24,slit3,428,2675.86,2680.1,2674.59
science,15,26,slit3,429,2681.85,2686.12,2680.63
science,15,28,slit3,430,2687.85,2692.15,2686.66
sky2,4,3,slit3,431,2693.85,2698.17,2692.7
sky1,4,3,slit3,432,2699.85,2704.2,2698.73
science,15,30,slit3,433,2705.85,2710.22,2704.77
science,15,32,slit3,434,2711.85,2716.24,2710.8
science,15,34,slit3,435,2717.85,2722.27,2716.84
science,15,36,slit3,436,2723.85,2728.29,2722.87
science,15,38,slit3,437,2729.85,2734.32,2728.91
science,15,40,slit3,438,2735.85,2740.34,2734.94
science,16,43,slit3,439,2741.85,2746.36,2740.98
science,16,41,slit3,440,2747.85,2752.39,2747.01
science,16,39,slit3,441,2753.84,2758.41,2753.05
science,16,37,slit3,442,2759.84,2764.44,2759.08
science,16,35,slit3,443,2765.84,2770.46,2765.11
science,16,33,slit3,444,2771.84,2776.48,2771.15
science,16,31,slit3,445,2777.84,2782.51,2777.18
science,16,29,slit3,446,2783.84,2788.53,2783.22
science,16,27,slit3,447,2789.84,2794.56,2789.25
science,16,25,slit3,448,2795.84,2800.58,2795.29
science,16,23,slit3,449,2801.84,2806.6,2801.32
science,16,21,slit3,450,2807.84,2812.63,2807.36
science,16,19,slit3,451,2813.84,2818.65,2813.39
science,16,17,slit3,452,2819.84,2824.68,2819.43
science,16,15,slit3,453,2825.84,2830.7,2825.46
science,17,16,slit3,454,2831.83,2836.72,2831.5
science,17,18,slit3,455,2837.83,2842.75,2837.53
science,17,20,slit3,456,2843.83,2848.77,2843.57
science,17,22,slit3,457,2849.83,2854.8,2849.6
science,17,24,slit3,458,2855.83,2860.82,2855.64
science,17,26,slit3,459,2861.83,2866.84,2861.67
science,17,28,slit3,460,2867.83,2872.87,2867.7
science,17,30,slit3,461,2873.83,2878.89,2873.74
science,17,32,slit3,462,2879.83,2884.92,2879.77
science,17,34,slit3,463,2885.83,2890.94,2885.81
science,17,36,slit3,464,2891.83,2896.96,2891.84
science,17,38,slit3,465,2897.83,2902.99,2897.88
science,17,40,slit3,466,2903.82,2909.01,2903.91
sky2,4,5,slit3,467,2909.82,2915.04,2909.95
sky1,4,5,slit3,468,2915.82,2921.06,2915.98
science,17,42,slit3,469,2921.82,2927.08,2922.02
science,17,44,slit3,470,2927.82,2933.11,2928.05
science,17,46,slit3,471,2933.82,2939.13,2934.09
science,18,49,slit3,472,2939.82,2945.16,2940.12
science,18,47,slit3,473,2945.82,2951.18,2946.16
science,18,45,slit3,474,2951.82,2957.2,2952.19
science,18,43,slit3,475,2957.82,2963.23,2958.23
science,18,41,slit3,476,2963.82,2969.25,2964.26
science,18,39,slit3,477,2969.82,2975.28,2970.29
science,18,37,slit3,478,2975.81,2981.3,2976.33
science,18,35,slit3,479,2981.81,2987.33,2982.36
science,18,33,slit3,480,2987.81,2993.35,2988.4
science,18,31,slit3,481,2993.81,2999.37,2994.43
science,18,29,slit3,482,2999.81,3005.4,3000.47
science,18,27,slit3,483,3005.81,3011.42,3006.5
science,18,25,slit3,484,3011.81,3017.45,3012.54
science,18,23,slit3,485,3017.81,3023.47,3018.57
science,18,21,slit3,486,3023.81,3029.49,3024.61
science,18,19,slit3,487,3029.76,3035.47,3030.59
science,18,17,slit3,488,3035.71,3041.45,3036.58
science,19,18,slit3,489,3041.67,3047.42,3042.57
science,19,20,slit3,490,3047.62,3053.4,3048.56
science,19,22,slit3,491,3053.57,3059.38,3054.55
science,19,24,slit3,492,3059.52,3065.35,3060.53
science,19,26,slit3,493,3065.48,3071.33,3066.52
science,19,28,slit3,494,3071.43,3077.31,3072.51
science,19,30,slit3,495,3077.38,3083.28,3078.5
science,19,32,slit3,496,3083.33,3089.26,3084.48
science,19,34,slit3,497,3089.29,3095.24,3090.47
science,19,36,slit3,498,3095.24,3101.21,3096.46
science,19,38,slit3,499,3101.19,3107.19,3102.45
science,19,40,slit3,500,3107.14,3113.17,3108.43
science,19,42,slit3,501,3113.1,3119.14,3114.42
science,19,44,slit3,502,3119.05,3125.12,3120.41
sky2,4,7,slit3,503,3125.0,3131.1,3126.4
sky1,4,7,slit3,504,3130.95,3137.07,3132.38
std,24,17,slit3,505,3136.91,3143.05,3138.37
science,19,46,slit3,506,3142.86,3149.03,3144.36
science,19,48,slit3,507,3148.81,3155.0,3150.35
science,19,50,slit3,508,3154.76,3160.98,3156.34
science,19,52,slit3,509,3160.72,3166.96,3162.32
science,20,55,slit3,510,3166.67,3172.93,3168.31
science,20,53,slit3,511,3172.62,3178.91,3174.3
science,20,51,slit3,512,3178.57,3184.89,3180.29
science,20,49,slit3,513,3184.53,3190.86,3186.27
science,20,47,slit3,514,3190.48,3196.84,3192.26
science,20,45,slit3,515,3196.43,3202.82,3198.25
science,20,43,slit3,516,3202.38,3208.79,3204.24
science,20,41,slit3,517,3208.34,3214.77,3210.22
science,20,39,slit3,518,3214.29,3220.75,3216.21
science,20,37,slit3,519,3220.24,3226.72,3222.2
science,20,35,slit3,520,3226.19,3232.7,3228.19
science,20,33,slit3,521,3232.15,3238.68,3234.17
science,20,31,slit3,522,3238.1,3244.65,3240.16
science,20,29,slit3,523,3244.05,3250.63,3246.15
science,20,27,slit3,524,3250.0,3256.61,3252.14
science,20,25,slit3,525,3255.96,3262.58,3258.12
science,20,23,slit3,526,3261.91,3268.56,3264.11
science,20,21,slit3,527,3267.86,3274.54,3270.1
science,20,19,slit3,528,3273.81,3280.51,3276.09
science,21,20,slit3,529,3279.77,3286.49,3282.08
science,21,22,slit3,530,3285.72,3292.47,3288.06
science,21,24,slit3,531,3291.67,3298.44,3294.05
science,21,26,slit3,532,3297.62,3304.42,3300.04
science,21,28,slit3,533,3303.58,3310.4,3306.03
science,21,30,slit3,534,3309.53,3316.37,3312.01
science,21,32,slit3,535,3315.48,3322.35,3318.0
science,21,34,slit3,536,3321.43,3328.33,3323.99
science,21,36,slit3,537,3327.39,3334.3,3329.98
science,21,38,slit3,538,3333.34,3340.28,3335.96
sky2,5,10,slit3,539,3339.29,3346.26,3341.95
sky1,5,10,slit3,540,3345.24,3352.23,3347.94
science,21,40,slit3,541,3351.2,3358.21,3353.93
science,21,42,slit3,542,3357.15,3364.19,3359.91
science,21,44,slit3,543,3363.1,3370.16,3365.9
science,21,46,slit3,544,3369.05,3376.14,3371.89
science,21,48,slit3,545,3375.01,3382.12,3377.88
science,21,50,slit3,546,3380.96,3388.09,3383.87
science,21,52,slit3,547,3386.91,3394.07,3389.85
science,21,54,slit3,548,3392.86,3400.05,3395.84
science,21,56,slit3,549,3398.82,3406.02,3401.83
science,21,58,slit3,550,3404.77,3412.0,3407.82
science,22,61,slit3,551,3410.72,3417.98,3413.8
science,22,59,slit3,552,3416.67,3423.95,3419.79
science,22,57,slit3,553,3422.63,3429.93,3425.78
science,22,55,slit3,554,3428.58,3435.91,3431.77
science,22,53,slit3,555,3434.53,3441.88,3437.75
science,22,51,slit3,556,3440.48,3447.86,3443.74
science,22,49,slit3,557,3446.44,3453.84,3449.73
science,22,47,slit3,558,3452.39,3459.81,3455.72
science,22,45,slit3,559,3458.34,3465.79,3461.7
science,22,43,slit3,560,3464.29,3471.77,3467.69
science,22,41,slit3,561,3470.25,3477.74,3473.68
science,22,39,slit3,562,3476.2,3483.72,3479.67
science,22,37,slit3,563,3482.15,3489.7,3485.66
science,22,35,slit3,564,3488.1,3495.67,3491.64
science,22,33,slit3,565,3494.06,3501.65,3497.63
science,22,31,slit3,566,3500.01,3507.63,3503.62
science,22,29,slit3,567,3505.96,3513.6,3509.61
science,22,27,slit3,568,3511.91,3519.58,3515.59
science,22,25,slit3,569,3517.87,3525.56,3521.58
science,22,23,slit3,570,3523.82,3531.53,3527.57
science,22,21,slit3,571,3529.77,3537.51,3533.56
science,23,22,slit3,572,3535.72,3543.49,3539.54
science,23,24,slit3,573,3541.68,3549.46,3545.53
science,23,26,slit3,574,3547.63,3555.44,3551.52
sky2,5,8,slit3,575,3553.58,3561.42,3557.51
sky1,5,8,slit3,576,3559.53,3567.39,3563.49
sky1,5,6,slit3,577,3565.49,3573.37,3569.48
science,23,28,slit3,578,3571.44,3579.35,3575.47
science,23,30,slit3,579,3577.39,3585.32,3581.46
science,23,32,slit3,580,3583.35,3591.3,3587.45
science,23,34,slit3,581,3589.3,3597.28,3593.43
science,23,36,slit3,582,3595.25,3603.25,3599.42
science,23,38,slit3,583,3601.2,3609.23,3605.41
science,23,40,slit3,584,3607.16,3615.21,3611.4
science,23,42,slit3,585,3613.11,3621.19,3617.38
science,23,44,slit3,586,3619.06,3627.16,3623.37
science,23,46,slit3,587,3625.01,3633.14,3629.36
science,23,48,slit3,588,3630.97,3639.12,3635.35
science,23,50,slit3,589,3636.92,3645.09,3641.33
science,23,52,slit3,590,3642.87,3651.07,3647.32
science,23,54,slit3,591,3648.82,3657.05,3653.31
science,23,56,slit3,592,3654.78,3663.02,3659.3
science,23,58,slit3,593,3660.73,3669.0,3665.28
science,23,60,slit3,594,3666.68,3674.98,3671.27
science,23,62,slit3,595,3672.63,3680.95,3677.26
science,23,64,slit3,596,3678.59,3686.93,3683.25
science,24,67,slit3,597,3684.54,3692.91,3689.24
science,24,65,slit3,598,3690.49,3698.88,3695.22
science,24,63,slit3,599,3696.44,3704.86,3701.21
science,24,61,slit3,600,3702.4,3710.84,3707.2
science,24,59,slit3,601,3708.35,3716.81,3713.19
science,24,57,slit3,602,3714.3,3722.79,3719.17
science,24,55,slit3,603,3720.25,3728.77,3725.16
science,24,53,slit3,604,3726.21,3734.74,3731.15
science,24,51,slit3,605,3732.16,3740.72,3737.14
science,24,49,slit3,606,3738.11,3746.7,3743.12
science,24,47,slit3,607,3744.06,3752.67,3749.11
science,24,45,slit3,608,3750.02,3758.65,3755.1
science,24,43,slit3,609,3755.97,3764.63,3761.09
science,24,41,slit3,610,3761.92,3770.6,3767.07
sky2,5,6,slit3,611,3767.87,3776.58,3773.06
sky1,5,4,slit3,612,3773.83,3782.56,3779.05
std,19,28,slit3,613,3779.78,3788.53,3785.04
science,24,39,slit3,614,3785.73,3794.51,3791.03
science,24,37,slit3,615,3791.68,3800.49,3797.01
science,24,35,slit3,616,3797.64,3806.46,3803.0
science,24,33,slit3,617,3803.59,3812.44,3808.99
science,24,31,slit3,618,3809.54,3818.42,3814.98
science,24,29,slit3,619,3815.49,3824.39,3820.96
science,24,27,slit3,620,3821.45,3830.37,3826.95
science,24,25,slit3,621,3827.4,3836.35,3832.94
science,24,23,slit3,622,3833.35,3842.32,3838.93
science,25,24,slit3,623,3839.3,3848.3,3844.91
science,25,26,slit3,624,3845.26,3854.28,3850.9
science,25,28,slit3,625,3851.21,3860.25,3856.89
science,25,30,slit3,626,3857.16,3866.23,3862.88
science,25,32,slit3,627,3863.11,3872.21,3868.86
science,25,34,slit3,628,3869.07,3878.18,3874.85
science,25,36,slit3,629,3875.02,3884.16,3880.84
science,25,38,slit3,630,3880.97,3890.14,3886.83
science,25,40,slit3,631,3886.92,3896.11,3892.82
science,25,42,slit3,632,3892.88,3902.09,3898.8
science,25,44,slit3,633,3898.83,3908.07,3904.79
science,25,46,slit3,634,3904.78,3914.04,3910.78
science,25,48,slit3,635,3910.73,3920.02,3916.77
science,25,50,slit3,636,3916.69,3926.0,3922.75
science,25,52,slit3,637,3922.64,3931.97,3928.74
science,25,54,slit3,638,3928.59,3937.95,3934.73
science,25,56,slit3,639,3934.54,3943.93,3940.72
science,25,58,slit3,640,3940.5,3949.9,3946.7
science,25,60,slit3,641,3946.45,3955.88,3952.69
science,25,62,slit3,642,3952.4,3961.86,3958.68
science,25,64,slit3,643,3958.35,3967.83,3964.67
science,25,66,slit3,644,3964.31,3973.81,3970.65
science,25,68,slit3,645,3970.26,3979.79,3976.64
science,25,70,slit3,646,3976.21,3985.76,3982.63
sky2,5,4,slit3,647,3982.16,3991.74,3988.62
